text,label,raw_outputs,probability
哈哈 買的人被綁死了 坐地起價,2,[-0.98730469 -0.88232422  2.16796875],0.9174549325331345
超充速度快 收費很合理,2,[-2.66210938 -1.24316406  4.1171875 ],0.9941975372168834
免費仔崩潰,0,[ 5.34375    -2.59570312 -1.54101562],0.9986222435468594
TSLA多,1,[-0.86767578  0.99023438 -1.11230469],0.7823843349481605
TESLA: 啊加油站也不是賣成本價啊,2,[-2.35351562 -1.58105469  3.83203125],0.9935253566769578
可憐，一堆窮人酸渣的角度真的是要笑死人,2,[-1.76171875 -1.671875    4.1015625 ],0.9940842492369113
還好沒買,1,[-1.57910156  1.9453125  -2.08398438],0.9548764526310155
老車在噴煙被噓 沒噴煙的也被噓 說起來一堆GGYY的,2,[-2.13476562 -0.26416016  1.69140625],0.8596403345283982
為啥一堆買不起特斯拉的憤宅要替車主擔心^^,2,[-1.52050781  0.11419678  0.77734375],0.6189260725777463
便宜啦gogoro一度超過50元,1,[-1.86816406  1.375      -0.51025391],0.8397499410817948
樂透說明 猜雙十連假後首個交易日(10/12)台股大盤  下面選項之漲跌幅皆以10/8收價為基準計 選項： 1. 國慶新高：盤中曾突破13031點        2. 火箭萬三：收盤價超過一萬三千點 3. 老蘇拍手：收盤漲幅超過五十點       4. 高檔盤盤：收盤漲跌介於正負五十點內 5. 這。只是：收盤跌幅超過五十點       6. 多蛙腳麻：收盤跌幅超過兩百點 7. 護國神積：台積電盤中曾達到466.5元 開盤順序 7>1>2>6>3=4=5 下注情況 1.國慶新高: 449    2.火箭萬三: 672    3.老蘇拍手: 321    4.高檔盤盤: 214 5.這。只是: 165    6.多蛙腳麻: 68     7.護國神積: 1808 開獎時間: 10/12/2020 14:25:49 開獎結果: 老蘇拍手 下注總額: 184850 中獎比例: 321張/3697張  (0.086827) 每張中獎彩券可得 547 Ptt幣 10/12/2020 14:25:49 開出:老蘇拍手 總額:184850 彩金/張:547 機率:0.09 f204137      買了   1 張 國慶新高 f204137      買了   1 張 火箭萬三 恭喜 f204137      買了   1 張 老蘇拍手  獲得   547 Ptt幣 f204137      買了   1 張 高檔盤盤 f204137      買了   5 張 這。只是 redmi2       買了   2 張 多蛙腳麻 f204137      買了   1 張 多蛙腳麻 syuechih     買了   1 張 多蛙腳麻 sai307       買了   2 張 高檔盤盤 NEWAZEL      買了   5 張 高檔盤盤 恭喜 joejohn      買了   1 張 老蘇拍手  獲得   547 Ptt幣 nelson1201   買了   4 張 護國神積 恭喜 jonnydamon   買了   1 張 老蘇拍手  獲得   547 Ptt幣 sugar112     買了   1 張 火箭萬三 恭喜 sugar112     買了   1 張 老蘇拍手  獲得   547 Ptt幣 sugar112     買了   1 張 多蛙腳麻 Sa7120       買了   1 張 高檔盤盤 oo98560      買了   1 張 護國神積 fdhs265      買了   2 張 高檔盤盤 evaal        買了   4 張 護國神積 恭喜 def1009      買了   1 張 老蘇拍手  獲得   547 Ptt幣 gp500adsl    買了   5 張 火箭萬三 EXDes        買了   1 張 這。只是 kiroru       買了   1 張 這。只是 kevinmeng2   買了  20 張 火箭萬三 kyoe         買了   1 張 高檔盤盤 kyoe         買了   1 張 火箭萬三 kyoe         買了   2 張 這。只是 aj064534     買了   1 張 護國神積 dash0804     買了   5 張 這。只是 pelier       買了   1 張 火箭萬三 pelier       買了   1 張 護國神積 恭喜 mizuzu       買了   4 張 老蘇拍手  獲得  2188 Ptt幣 als8855      買了  10 張 護國神積 cubegaga     買了   1 張 火箭萬三 cubegaga     買了   1 張 火箭萬三 cubegaga     買了  10 張 國慶新高 bbalabababa  買了   1 張 國慶新高 bbalabababa  買了   1 張 火箭萬三 恭喜 bbalabababa  買了   1 張 老蘇拍手  獲得   547 Ptt幣 bbalabababa  買了   1 張 高檔盤盤 bbalabababa  買了   1 張 這。只是 bbalabababa  買了   1 張 多蛙腳麻 bbalabababa  買了   1 張 護國神積 Jordis       買了   1 張 護國神積 jocker5407   買了   5 張 高檔盤盤 jjpeace      買了   1 張 高檔盤盤 copybrown    買了   1 張 火箭萬三 mdkn35       買了   2 張 火箭萬三 恭喜 asir0331     買了   1 張 老蘇拍手  獲得   547 Ptt幣 allenxxx     買了   1 張 這。只是 s81048112    買了   4 張 火箭萬三 milkBK       買了   2 張 國慶新高 milkBK       買了   2 張 火箭萬三 WilliamXD500 買了   1 張 火箭萬三 WilliamXD500 買了   1 張 國慶新高 恭喜 milkBK       買了   2 張 老蘇拍手  獲得  1094 Ptt幣 milkBK       買了   2 張 護國神積 WilliamXD500 買了   1 張 護國神積 恭喜 milkBK       買了   4 張 老蘇拍手  獲得  2188 Ptt幣 恭喜 mathiloveyou 買了   1 張 老蘇拍手  獲得   547 Ptt幣 mathiloveyou 買了   1 張 高檔盤盤 mathiloveyou 買了   1 張 這。只是 gggccc123123 買了   3 張 護國神積 silverED     買了  10 張 這。只是 j29871049    買了   1 張 這。只是 benny3579    買了  10 張 國慶新高 tteeccddyy   買了   2 張 這。只是 myolgaotto   買了   2 張 高檔盤盤 myolgaotto   買了   2 張 高檔盤盤 f4umoe       買了  10 張 這。只是 f4umoe       買了  10 張 這。只是 恭喜 brabra       買了   1 張 老蘇拍手  獲得   547 Ptt幣 brabra       買了   1 張 護國神積 nbafan       買了  10 張 護國神積 klvs10025    買了   1 張 國慶新高 titanfish    買了   5 張 這。只是 zxc1357959   買了   1 張 這。只是 zxc1357959   買了   1 張 這。只是 zxc1357959   買了   1 張 這。只是 zxc1357959   買了   1 張 這。只是 zxc1357959   買了   1 張 這。只是 恭喜 zxc1357959   買了   2 張 老蘇拍手  獲得  1094 Ptt幣 clarkbig     買了   1 張 火箭萬三 ggian123     買了   1 張 火箭萬三 wumin0304    買了   1 張 國慶新高 wallman      買了  10 張 護國神積 恭喜 thisu        買了   4 張 老蘇拍手  獲得  2188 Ptt幣 恭喜 sb107912     買了   2 張 老蘇拍手  獲得  1094 Ptt幣 cindai       買了   2 張 護國神積 s9527543     買了   4 張 護國神積 moso         買了   1 張 火箭萬三 a0913        買了   1 張 護國神積 JimJimJim    買了   1 張 護國神積 ab7631254z   買了  16 張 護國神積 abc9gad      買了   5 張 護國神積 abc9gad      買了   1 張 多蛙腳麻 c255120      買了   1 張 護國神積 L078123      買了  10 張 護國神積 L078123      買了   5 張 高檔盤盤 恭喜 KAGA78900    買了  40 張 老蘇拍手  獲得 21880 Ptt幣 basonfort    買了   1 張 這。只是 uni1         買了   2 張 這。只是 skyring      買了   4 張 高檔盤盤 a0580531     買了   2 張 護國神積 tgbfh5566    買了  10 張 護國神積 DK3001       買了   2 張 高檔盤盤 CavendishJr  買了   1 張 國慶新高 CavendishJr  買了   1 張 高檔盤盤 CavendishJr  買了   1 張 這。只是 ikiyatta     買了  10 張 高檔盤盤 holyvoice    買了  10 張 國慶新高 恭喜 holyvoice    買了  10 張 老蘇拍手  獲得  5470 Ptt幣 holyvoice    買了  10 張 高檔盤盤 holyvoice    買了  10 張 這。只是 holyvoice    買了  15 張 護國神積 lorries      買了   2 張 國慶新高 bloodmickey  買了   1 張 護國神積 bloodmickey  買了   1 張 國慶新高 bloodmickey  買了   5 張 這。只是 bloodmickey  買了   3 張 高檔盤盤 ilovetdidsg  買了 100 張 護國神積 themie       買了   1 張 護國神積 devidevi     買了  10 張 護國神積 devidevi     買了  10 張 國慶新高 speculator   買了   1 張 護國神積 GoDieTeam    買了  10 張 國慶新高 GoDieTeam    買了  10 張 護國神積 TonyParty    買了   1 張 國慶新高 ospf123      買了 100 張 火箭萬三 ospf123      買了  10 張 多蛙腳麻 clidelee     買了   1 張 高檔盤盤 clidelee     買了   1 張 火箭萬三 kagamine892  買了   2 張 護國神積 kagamine892  買了   1 張 國慶新高 kagamine892  買了   1 張 多蛙腳麻 恭喜 kagamine892  買了   1 張 老蘇拍手  獲得   547 Ptt幣 Ripple       買了   1 張 國慶新高 恭喜 bloodmickey  買了   1 張 老蘇拍手  獲得   547 Ptt幣 bloodmickey  買了   1 張 火箭萬三 bloodmickey  買了   1 張 高檔盤盤 bloodmickey  買了   1 張 多蛙腳麻 bloodmickey  買了   1 張 高檔盤盤 bloodmickey  買了   3 張 這。只是 Ripple       買了  10 張 護國神積 Ripple       買了   5 張 多蛙腳麻 Ripple       買了  10 張 國慶新高 littleeric17 買了   1 張 這。只是 恭喜 Ripple       買了   5 張 老蘇拍手  獲得  2735 Ptt幣 FancyFantacy 買了   2 張 火箭萬三 FancyFantacy 買了   1 張 國慶新高 FancyFantacy 買了   1 張 護國神積 gil82922     買了  10 張 護國神積 恭喜 rsevil       買了   5 張 老蘇拍手  獲得  2735 Ptt幣 rsevil       買了   5 張 護國神積 knight9135   買了  10 張 高檔盤盤 JimJimJim    買了   1 張 護國神積 sb107912     買了   1 張 多蛙腳麻 heatsink     買了   2 張 火箭萬三 llintell     買了  70 張 國慶新高 ForeverFun   買了   5 張 高檔盤盤 KAKAKA5566   買了   3 張 護國神積 t73697       買了   5 張 國慶新高 a86692472    買了   1 張 國慶新高 a86692472    買了   1 張 護國神積 sintyy       買了   4 張 高檔盤盤 WilliamXD500 買了   1 張 護國神積 bininu       買了   2 張 高檔盤盤 bininu       買了   2 張 多蛙腳麻 fnm525       買了   2 張 國慶新高 magi6049     買了   2 張 這。只是 chalon       買了  10 張 這。只是 恭喜 bloodmickey  買了   2 張 老蘇拍手  獲得  1094 Ptt幣 bloodmickey  買了   2 張 高檔盤盤 bloodmickey  買了   1 張 火箭萬三 bloodmickey  買了   1 張 多蛙腳麻 bloodmickey  買了   1 張 國慶新高 恭喜 bloodmickey  買了   3 張 老蘇拍手  獲得  1641 Ptt幣 bloodmickey  買了   5 張 這。只是 Abishini     買了   1 張 護國神積 ifntuy0107   買了   1 張 高檔盤盤 etoctopus    買了  30 張 國慶新高 appie1161695 買了   3 張 火箭萬三 appie1161695 買了   2 張 護國神積 恭喜 winner1      買了   1 張 老蘇拍手  獲得   547 Ptt幣 winner1      買了   1 張 護國神積 qa1122z      買了   1 張 國慶新高 恭喜 qa1122z      買了   1 張 老蘇拍手  獲得   547 Ptt幣 qa1122z      買了   1 張 護國神積 h815231184   買了   5 張 國慶新高 h815231184   買了   5 張 火箭萬三 opp9876      買了   1 張 護國神積 bloodmickey  買了   1 張 國慶新高 bloodmickey  買了   1 張 火箭萬三 恭喜 bloodmickey  買了   5 張 老蘇拍手  獲得  2735 Ptt幣 bloodmickey  買了   3 張 高檔盤盤 bloodmickey  買了   1 張 國慶新高 rko815474    買了  10 張 國慶新高 rko815474    買了   3 張 高檔盤盤 rko815474    買了   5 張 護國神積 恭喜 rko815474    買了   3 張 老蘇拍手  獲得  1641 Ptt幣 a19732468    買了   2 張 火箭萬三 RX7802       買了   2 張 國慶新高 sb107912     買了   1 張 這。只是 ling843286   買了   1 張 國慶新高 ling843286   買了   1 張 護國神積 GTHO         買了   3 張 國慶新高 GTHO         買了   3 張 火箭萬三 恭喜 GTHO         買了   1 張 老蘇拍手  獲得   547 Ptt幣 GTHO         買了   1 張 高檔盤盤 GTHO         買了   1 張 這。只是 GTHO         買了   1 張 多蛙腳麻 GTHO         買了  10 張 護國神積 jlo0711      買了   1 張 國慶新高 jlo0711      買了   1 張 護國神積 jlo0711      買了   2 張 火箭萬三 as80110680   買了   5 張 火箭萬三 ann141414    買了   1 張 國慶新高 ann141414    買了   1 張 火箭萬三 ann141414    買了   1 張 護國神積 horseorange  買了   1 張 護國神積 恭喜 horseorange  買了   4 張 老蘇拍手  獲得  2188 Ptt幣 WeiFour      買了  10 張 護國神積 may0723      買了   5 張 國慶新高 may0723      買了   5 張 火箭萬三 YoooooM      買了   2 張 護國神積 a7788783     買了   1 張 多蛙腳麻 athena019a   買了   2 張 護國神積 rio35        買了  10 張 護國神積 rio35        買了  10 張 火箭萬三 恭喜 rio35        買了  10 張 老蘇拍手  獲得  5470 Ptt幣 kard4540     買了   1 張 護國神積 kard4540     買了   2 張 國慶新高 james123787  買了 500 張 護國神積 恭喜 derjyh       買了   1 張 老蘇拍手  獲得   547 Ptt幣 zeratull     買了   2 張 國慶新高 qoo60218     買了   1 張 護國神積 sasaogidada  買了   4 張 護國神積 scottc       買了   1 張 高檔盤盤 ilancky      買了   1 張 護國神積 ilancky      買了   1 張 國慶新高 IFeltQQ      買了   1 張 高檔盤盤 lks313       買了   1 張 這。只是 Ibugi        買了  10 張 護國神積 Ibugi        買了  10 張 護國神積 Ibugi        買了 100 張 護國神積 oshua        買了  11 張 高檔盤盤 chen0625     買了   1 張 國慶新高 lucifinilr   買了   5 張 國慶新高 恭喜 lucifinilr   買了   5 張 老蘇拍手  獲得  2735 Ptt幣 lucifinilr   買了   5 張 護國神積 brucesam     買了   1 張 高檔盤盤 brucesam     買了   1 張 這。只是 zxc445567    買了 100 張 火箭萬三 zxc445567    買了  50 張 火箭萬三 zxc445567    買了  50 張 國慶新高 恭喜 zxc445567    買了  20 張 老蘇拍手  獲得 10940 Ptt幣 zxc445567    買了  10 張 高檔盤盤 zxc445567    買了  20 張 火箭萬三 zxc445567    買了  20 張 國慶新高 恭喜 linen        買了  10 張 老蘇拍手  獲得  5470 Ptt幣 chuagr       買了   1 張 護國神積 celet        買了   4 張 國慶新高 恭喜 swimming5445 買了   1 張 老蘇拍手  獲得   547 Ptt幣 karta513165  買了   1 張 護國神積 karta513165  買了   1 張 國慶新高 d1234567763  買了   3 張 火箭萬三 d1234567763  買了   5 張 護國神積 arfuu        買了   5 張 高檔盤盤 a068980980   買了   1 張 國慶新高 joyi         買了   1 張 護國神積 恭喜 ToastBen     買了   5 張 老蘇拍手  獲得  2735 Ptt幣 sasaogidada  買了   2 張 護國神積 sasaogidada  買了   1 張 護國神積 whitedeath   買了   5 張 護國神積 whitedeath   買了   5 張 國慶新高 chinaeatshit 買了  51 張 國慶新高 athena019a   買了   5 張 護國神積 mlieric      買了   1 張 火箭萬三 mlieric      買了   1 張 國慶新高 mlieric      買了   1 張 護國神積 sb107912     買了   1 張 高檔盤盤 sb107912     買了   1 張 這。只是 chu2016      買了   1 張 護國神積 恭喜 quarters     買了   1 張 老蘇拍手  獲得   547 Ptt幣 恭喜 neverzone    買了   1 張 老蘇拍手  獲得   547 Ptt幣 aaaable      買了  15 張 這。只是 aaaable      買了  15 張 高檔盤盤 illya65536   買了   1 張 護國神積 mizaguchi    買了   4 張 多蛙腳麻 zu00405479   買了  10 張 護國神積 centaurjr    買了 300 張 護國神積 cyuan0301    買了   4 張 高檔盤盤 恭喜 noisec       買了   1 張 老蘇拍手  獲得   547 Ptt幣 boycott      買了  10 張 多蛙腳麻 boycott      買了  10 張 國慶新高 boycott      買了   5 張 火箭萬三 boycott      買了   5 張 高檔盤盤 boycott      買了  10 張 這。只是 ismile       買了   1 張 火箭萬三 ismile       買了   1 張 國慶新高 ismile       買了   5 張 護國神積 sin5447      買了   1 張 護國神積 Sameddie     買了   1 張 護國神積 Sameddie     買了   1 張 國慶新高 suliwen76    買了   1 張 火箭萬三 marshmallowH 買了   1 張 火箭萬三 bearfat      買了   5 張 護國神積 bearfat      買了   1 張 火箭萬三 hotking      買了   1 張 國慶新高 tomstrike    買了   1 張 火箭萬三 恭喜 Homeparty    買了   1 張 老蘇拍手  獲得   547 Ptt幣 Homeparty    買了   1 張 這。只是 goretex0422  買了   1 張 高檔盤盤 恭喜 goretex0422  買了   1 張 老蘇拍手  獲得   547 Ptt幣 NoMadCats    買了   1 張 護國神積 qa1122z      買了   2 張 火箭萬三 flyfly13     買了   4 張 高檔盤盤 flyfly13     買了   4 張 護國神積 Homeparty    買了   3 張 護國神積 gofigure     買了  20 張 國慶新高 DickJeter    買了   1 張 火箭萬三 TheArrow     買了   1 張 火箭萬三 ibox5566     買了   1 張 多蛙腳麻 pg2000       買了 200 張 火箭萬三 DoraBoy      買了   1 張 國慶新高 恭喜 DoraBoy      買了   1 張 老蘇拍手  獲得   547 Ptt幣 DoraBoy      買了   1 張 高檔盤盤 DoraBoy      買了   1 張 這。只是 DoraBoy      買了   2 張 多蛙腳麻 zxx00003     買了   6 張 護國神積 恭喜 NCHUdog5566  買了   1 張 老蘇拍手  獲得   547 Ptt幣 lightwish    買了  20 張 這。只是 fiona0906    買了   2 張 國慶新高 CFTSS        買了   1 張 國慶新高 恭喜 CFTSS        買了   1 張 老蘇拍手  獲得   547 Ptt幣 sleeplist    買了   4 張 國慶新高 hj199210     買了  50 張 護國神積 恭喜 charles33hun 買了  10 張 老蘇拍手  獲得  5470 Ptt幣 恭喜 bloodmickey  買了   5 張 老蘇拍手  獲得  2735 Ptt幣 blueblueshin 買了   1 張 高檔盤盤 恭喜 bravejessie  買了   4 張 老蘇拍手  獲得  2188 Ptt幣 jimzx0147    買了   2 張 火箭萬三 rosdf        買了   1 張 高檔盤盤 searchmark   買了   1 張 國慶新高 searchmark   買了   1 張 火箭萬三 恭喜 searchmark   買了   1 張 老蘇拍手  獲得   547 Ptt幣 searchmark   買了   1 張 高檔盤盤 searchmark   買了   1 張 這。只是 searchmark   買了   1 張 多蛙腳麻 searchmark   買了   1 張 護國神積 searchmark   買了   1 張 國慶新高 searchmark   買了   1 張 火箭萬三 恭喜 searchmark   買了   1 張 老蘇拍手  獲得   547 Ptt幣 searchmark   買了   1 張 高檔盤盤 searchmark   買了   1 張 這。只是 searchmark   買了   1 張 多蛙腳麻 searchmark   買了   1 張 護國神積 milkBK       買了  10 張 火箭萬三 a67654321    買了   1 張 護國神積 a67654321    買了   1 張 多蛙腳麻 zu00405479   買了  10 張 護國神積 zu00405479   買了   8 張 護國神積 zu00405479   買了  20 張 護國神積 yoche2000    買了   1 張 國慶新高 ys33         買了  10 張 國慶新高 jc19930401   買了   2 張 護國神積 lika32       買了   1 張 國慶新高 believemysky 買了  10 張 護國神積 believemysky 買了   1 張 國慶新高 believemysky 買了   1 張 火箭萬三 za075056     買了  11 張 護國神積 恭喜 fatetree     買了 100 張 老蘇拍手  獲得 54700 Ptt幣 fatetree     買了 100 張 護國神積 Sa7120       買了   1 張 護國神積 taco360807   買了   1 張 國慶新高 likekaito    買了   2 張 護國神積 likekaito    買了   2 張 火箭萬三 恭喜 oxboy25      買了   1 張 老蘇拍手  獲得   547 Ptt幣 awesome52    買了   1 張 高檔盤盤 BIBBY428     買了   1 張 這。只是 BIBBY428     買了   1 張 多蛙腳麻 edward198791 買了   2 張 火箭萬三 dullstupid   買了  10 張 多蛙腳麻 恭喜 cyhs9301034  買了   1 張 老蘇拍手  獲得   547 Ptt幣 d041j62l4    買了   1 張 護國神積 ll33457791   買了   6 張 國慶新高 cc0717       買了   1 張 多蛙腳麻 zasx159632   買了   1 張 護國神積 恭喜 tree104      買了   3 張 老蘇拍手  獲得  1641 Ptt幣 tree104      買了   3 張 高檔盤盤 tree104      買了   3 張 這。只是 desirewu129  買了   1 張 護國神積 h815231184   買了   5 張 國慶新高 h815231184   買了   5 張 護國神積 desirewu129  買了   1 張 火箭萬三 s860134      買了   1 張 國慶新高 s860134      買了   1 張 火箭萬三 s860134      買了   1 張 護國神積 wendell78064 買了   1 張 護國神積 oldxgoat     買了   1 張 火箭萬三 cooleric     買了  20 張 護國神積 cooleric     買了  10 張 火箭萬三 iamstar      買了  10 張 高檔盤盤 R402031013   買了   3 張 護國神積 lumwhola     買了   1 張 護國神積 a0913        買了  10 張 國慶新高 a0913        買了   1 張 多蛙腳麻 恭喜 a0913        買了   1 張 老蘇拍手  獲得   547 Ptt幣 Babygirl170  買了   2 張 護國神積 Babygirl170  買了   1 張 護國神積 Babygirl170  買了   1 張 護國神積 恭喜 johnny1229   買了   1 張 老蘇拍手  獲得   547 Ptt幣 f770622      買了   1 張 護國神積 f770622      買了   1 張 國慶新高 f770622      買了   1 張 火箭萬三 f770622      買了   5 張 高檔盤盤 Rlai123      買了  30 張 火箭萬三 vion321      買了  10 張 護國神積 恭喜 fiona0906    買了   1 張 老蘇拍手  獲得   547 Ptt幣 LinHW        買了   2 張 火箭萬三 bloodmickey  買了   2 張 國慶新高 MaMaLarLei   買了   4 張 護國神積 edd55        買了   1 張 高檔盤盤 schue        買了   2 張 護國神積 schue        買了   2 張 國慶新高 恭喜 schue        買了   2 張 老蘇拍手  獲得  1094 Ptt幣 恭喜 pikapi1012   買了   1 張 老蘇拍手  獲得   547 Ptt幣 pikapi1012   買了   1 張 高檔盤盤 may0723      買了   5 張 國慶新高 Or3          買了   1 張 高檔盤盤 Or3          買了   1 張 這。只是 flydeer      買了  80 張 護國神積 VincentZeda  買了   1 張 國慶新高 jj314257     買了  20 張 高檔盤盤 恭喜 jj314257     買了   4 張 老蘇拍手  獲得  2188 Ptt幣 cooleric     買了  10 張 火箭萬三 cooleric     買了  20 張 護國神積 a4040856     買了   5 張 高檔盤盤 kto0623      買了  10 張 高檔盤盤 恭喜 steven04090  買了   5 張 老蘇拍手  獲得  2735 Ptt幣 恭喜 clamperni    買了  10 張 老蘇拍手  獲得  5470 Ptt幣 clamperni    買了  10 張 火箭萬三 flyuhigh     買了  20 張 護國神積 ddangel      買了   3 張 多蛙腳麻 klion2468    買了   6 張 這。只是 Ibugi        買了  10 張 護國神積 eyelace      買了   2 張 多蛙腳麻 Ibugi        買了  10 張 護國神積 Ibugi        買了  10 張 護國神積 Ibugi        買了  10 張 護國神積 Ibugi        買了  10 張 護國神積 Ibugi        買了  10 張 護國神積 cooleric     買了  10 張 火箭萬三 cooleric     買了  30 張 護國神積 js255076     買了  10 張 護國神積 ooxxotz      買了   1 張 護國神積 恭喜 ooxxotz      買了   1 張 老蘇拍手  獲得   547 Ptt幣 -- ※ 開獎站 :批踢踢實業坊(ptt.cc) ◆ From: 175.180.200.93 推 yoche2000   : 下一盤想賭啥可以跟偶說喔 10/12 14:26 推 XXXXLINDA   : 錢 10/12 14:31 → Barrel      : 下一盤就賭美國宗痛盤阿 10/12 14:31 推 pikapi1012  : 最後一分鐘原本開4變開3 10/12 14:32 推 jj314257    : 還好有4張買3 不然壓20張4收盤前一分鐘豬羊變色 10/12 14:34 → laptic      : 中間值... 算是海嘯嗎... 10/12 14:34 推 eknbz       : 應該是p幣壓很多的大戶去拉現貨尾盤 10/12 14:36 推 Geminn      : P幣自由 10/12 14:41 推 milkBK      : 人多的地方不要去QQ 10/12 14:41 推 a0913       : 10.94倍 算海嘯了阿  是忘記這一張才50P嗎 10/12 14:45 推 fatetree    :  台幣p幣都賺 爽 10/12 14:47 → ncc5566     : 多蛙樂觀到爆 明天繼續出貨 10/12 14:49 推 kosoj6      : 可怕 台幣操盤P幣 10/12 14:49 推 zu00405479  : 合理懷疑黑手今天也有賭P幣 10多倍太舒服了 10/12 15:37 推 Homeparty   : 中了547 10/12 15:48 推 brabra      : 買兩張中547，十倍XDD真希望是真的錢哈 10/12 16:11 推 ToastBen    : 送啦 感謝大家 10/12 16:34 推 joejohn     : 買一張的賠率好高，真開心 10/12 16:45 → oo98560     : 求大大施捨50p 翻身QAQ 10/12 18:32 → etbr1121    : FJ大連買這個都粉強 10/12 22:01,1,[-0.31103516  1.63476562 -1.8984375 ],0.8531811957616801
下一盤想賭啥可以跟偶說喔,2,[ 0.27441406 -0.16125488  1.33203125],0.636166470825387
錢,2,[-2.18945312  0.21606445  0.97998047],0.6631888974938582
下一盤就賭美國宗痛盤阿,0,[ 1.79589844 -0.21105957 -0.26586914],0.7926280695662128
最後一分鐘原本開4變開3,2,[-0.98632812 -0.58984375  1.92089844],0.8804095898192063
還好有4張買3 不然壓20張4收盤前一分鐘豬羊變色,1,[-0.89648438  1.56835938 -1.96875   ],0.8975698323786876
中間值... 算是海嘯嗎...,2,[ 0.45385742 -1.55273438  1.95800781],0.7986705422723117
應該是p幣壓很多的大戶去拉現貨尾盤,1,[-1.10644531  1.06640625 -1.22363281],0.8229673719132116
P幣自由,2,[-2.37109375 -1.5078125   3.140625  ],0.9865671846344858
人多的地方不要去QQ,2,[ 1.06347656 -1.00195312  1.16210938],0.49482097859475743
10.94倍 算海嘯了阿  是忘記這一張才50P嗎,0,[0.94726562 0.15661621 0.50439453],0.4771583938495887
 台幣p幣都賺 爽,1,[-2.9140625   3.37695312 -2.08007812],0.9939181359949808
多蛙樂觀到爆 明天繼續出貨,0,[ 5.3125     -2.55078125 -1.55859375],0.9985800674264693
可怕 台幣操盤P幣,2,[-1.29492188 -1.51074219  2.875     ],0.9728505534237055
合理懷疑黑手今天也有賭P幣 10多倍太舒服了,2,[-2.31640625 -1.21191406  3.65234375],0.989829511513502
中了547,1,[-1.09765625  0.36694336 -0.27050781],0.5682435993347276
買兩張中547，十倍XDD真希望是真的錢哈,1,[-2.4140625   2.5234375  -1.98339844],0.9821197031591057
送啦 感謝大家,2,[-2.20117188 -0.38110352  2.09179688],0.9107433415784254
買一張的賠率好高，真開心,1,[-2.88867188  2.73046875 -1.61914062],0.9837294951847406
1.原文連結：  2.原文內容： 德國新冠疫苗將來台 東洋取得代理銷售權 鉅亨網記者沈筱禎 台北2020/10/12 14:26 東洋 (4105-TW) 今 (12) 日宣布，取得德國 BioNTech 新冠肺炎疫苗的台灣代理權，預 計下午召開記者會，由董事長林全親自出面說明。 東洋表示，過去一直有與 BioNTech 聯繫，今日才正式簽約，此外，目前全球進入臨床三 期試驗的疫苗不多，其中進度最快、最有機會通過審核的就是德國 BNT 研製的疫苗，而 台灣東洋正式在今日取得在台代理授權。 東洋指出，BNT 授權台灣東洋藥品最多 3000 萬劑新冠疫苗，後續將與台灣主管機關協商 ，並由林全親自出面說明 BNT 疫苗研製進展，以及冷鏈、倉儲等因應配套作為。 3.心得/評論： 德國這家的疫苗不是跟輝瑞合作的嗎？東洋是從輝瑞手上搶下台灣代理權？ 這也太厲害了吧 但應該也還在三期吧..... --,2,[-2.69921875 -1.15820312  3.52539062],0.9888987957513713
求大大施捨50p 翻身QAQ,0,[ 2.97070312 -0.97705078 -0.390625  ],0.9487781660446336
東洋是賣電池的那個嗎？,2,[-1.72851562 -1.6796875   4.046875  ],0.9936789660504369
我ok 你先打,0,[ 4.63671875 -2.24609375 -0.84472656],0.9948382177215624
大家都打了 我就不用打了,2,[-1.45996094 -1.80761719  3.97851562],0.9926386610717941
這家就冷鏈麻煩，-70度,2,[ 0.03921509 -1.35058594  2.59179688],0.9113425347288471
難怪台康營收好也是下去,0,[ 5.2109375  -2.5703125  -1.25976562],0.9980382293067752
這種必噴新聞 為何今天沒漲停,1,[-2.359375    3.47265625 -2.83789062],0.9952732935160558
難怪快篩直接躺地板...,0,[ 4.35546875 -2.125      -0.66650391],0.9919408742327323
東洋就...滿滿價值,2,[-2.30273438 -1.16894531  2.94140625],0.9787797007754451
董事長 林全,2,[-2.05859375 -1.68359375  4.41796875],0.9962357648042297
快篩躺地板是因為營收XD,0,[ 2.4140625  -0.87988281 -0.03155518],0.8898540889531801
東洋 這葛信仰價值太高惹吧,2,[-2.38671875 -1.45800781  4.3828125 ],0.9959616839175018
很守法 沒人先知道？,2,[-2.59765625 -1.56835938  4.60546875],0.9971804700663908
(1)台灣東洋藥品工業(股)公司應於授權書有效期間內完成相關工作事宜(2)本授權書僅授權台灣東洋藥品工業(股)公司與台灣主管機關協商，協商結果除非 BioNTech SE同意，不具約束力。於台灣東洋藥品工業(股)公司與台灣主管機關就交貨 時間與價格具具體承諾前，BioNTech SE將與台灣東洋藥品工業(股)公司共同審視商 業條款。,2,[-2.48828125 -1.53417969  4.59375   ],0.9969879430331838
林全？？？,2,[-2.28515625 -1.74609375  4.56640625],0.9971369253144988
國光生明天跌停？,0,[ 5.265625   -2.56835938 -1.48339844],0.9984343870278374
10點多就拉了，而且出大量怎麼會沒人先知道？,1,[-3.1171875   3.3515625  -2.27148438],0.9948617603010905
原來如此是林全啊,2,[-2.29101562 -1.63476562  4.47265625],0.9966301309243913
沒錯就是那個林全,2,[-2.19335938 -1.76171875  4.390625  ],0.9965014648579116
